class.name.phs,ibase,idss,idiff
LINE.TRIP_LINE_680_B_H_13.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_14.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_15.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_16.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_17.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_18.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_19.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_20.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_21.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_22.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_23.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_24.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_25.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_26.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_27.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_28.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_29.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_30.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_31.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_32.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_33.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_34.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_35.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_36.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_37.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_38.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_39.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_40.2,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_1.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_2.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_3.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_4.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_5.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_6.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_7.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_8.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_9.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_10.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_11.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_12.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_13.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_14.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_15.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_16.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_17.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_18.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_19.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_20.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_21.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_22.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_23.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_24.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_25.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_26.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_27.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_28.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_29.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_30.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_31.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_32.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_33.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_34.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_35.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_36.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_37.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_38.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_39.1,2.425,6.078,3.653
LINE.TRIP_LINE_680_B_H_40.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_1.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_2.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_3.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_4.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_5.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_6.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_7.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_8.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_9.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_10.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_11.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_12.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_13.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_14.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_15.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_16.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_17.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_18.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_19.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_20.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_21.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_22.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_23.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_24.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_25.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_26.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_27.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_28.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_29.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_30.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_31.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_32.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_33.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_34.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_35.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_36.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_37.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_38.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_39.1,2.425,6.078,3.653
LOAD.TRIP_LOAD_680_B_40.1,2.425,6.078,3.653
LINE.TRIP_LINE_692_B_H_1.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_2.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_3.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_4.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_5.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_6.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_7.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_8.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_9.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_10.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_11.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_12.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_13.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_14.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_15.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_16.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_17.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_18.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_19.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_20.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_21.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_22.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_23.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_24.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_25.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_26.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_27.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_28.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_29.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_30.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_31.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_32.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_33.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_34.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_35.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_36.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_37.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_38.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_39.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_40.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_1.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_2.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_3.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_4.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_5.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_6.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_7.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_8.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_9.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_10.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_11.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_12.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_13.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_14.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_15.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_16.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_17.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_18.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_19.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_20.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_21.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_22.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_23.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_24.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_25.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_26.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_27.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_28.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_29.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_30.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_31.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_32.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_33.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_34.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_35.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_36.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_37.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_38.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_39.2,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_40.2,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_1.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_2.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_3.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_4.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_5.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_6.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_7.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_8.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_9.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_10.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_11.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_12.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_13.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_14.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_15.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_16.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_17.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_18.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_19.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_20.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_21.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_22.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_23.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_24.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_25.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_26.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_27.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_28.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_29.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_30.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_31.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_32.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_33.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_34.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_35.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_36.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_37.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_38.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_39.1,2.426,6.079,3.653
LINE.TRIP_LINE_692_B_H_40.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_1.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_2.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_3.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_4.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_5.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_6.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_7.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_8.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_9.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_10.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_11.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_12.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_13.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_14.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_15.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_16.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_17.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_18.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_19.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_20.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_21.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_22.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_23.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_24.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_25.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_26.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_27.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_28.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_29.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_30.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_31.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_32.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_33.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_34.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_35.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_36.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_37.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_38.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_39.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_692_B_40.1,2.426,6.079,3.653
LOAD.TRIP_LOAD_671_B_1.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_2.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_3.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_4.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_5.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_6.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_7.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_8.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_9.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_10.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_11.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_12.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_13.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_14.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_15.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_16.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_17.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_18.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_19.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_20.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_21.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_22.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_23.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_24.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_25.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_26.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_27.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_28.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_29.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_30.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_31.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_32.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_33.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_34.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_35.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_36.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_37.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_38.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_39.1,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_40.1,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_1.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_2.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_3.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_4.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_5.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_6.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_7.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_8.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_9.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_10.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_11.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_12.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_13.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_14.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_15.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_16.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_17.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_18.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_19.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_20.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_21.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_22.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_23.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_24.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_25.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_26.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_27.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_28.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_29.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_30.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_31.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_32.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_33.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_34.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_35.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_36.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_37.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_38.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_39.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_40.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_1.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_2.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_3.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_4.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_5.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_6.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_7.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_8.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_9.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_10.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_11.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_12.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_13.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_14.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_15.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_16.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_17.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_18.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_19.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_20.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_21.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_22.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_23.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_24.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_25.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_26.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_27.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_28.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_29.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_30.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_31.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_32.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_33.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_34.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_35.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_36.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_37.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_38.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_39.2,2.425,6.079,3.654
LOAD.TRIP_LOAD_671_B_40.2,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_1.1,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_2.1,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_3.1,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_4.1,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_5.1,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_6.1,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_7.1,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_8.1,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_9.1,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_10.1,2.425,6.079,3.654
LINE.TRIP_LINE_671_B_H_11.1,2.425,6.079,3.654
